,Tweets,len,ID,USER,userName,User Location,Language,Date,Source,Likes,Retweets,Geo,Coordinates,Place
971,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280274061780639744,MileHighBrendan,Mile High Brendan,"Denver, CO",,2020-07-06 22:54:57,Twitter Web App,0,894,,,
972,This  priest made headlines after calling Brazil's president actions  criminal. He noted that in the midst of 60K deaths due to #COVID19 Brazil doesn't have a minister of health. Important to know that #bolsonaro recently vetoed law requiring 😷 in public https://t.co/TKhPNDcHs2,278,1280274061675937792,catieleantunes,Catiele Antunes,"Maryland, USA",,2020-07-06 22:54:57,Twitter for Android,0,0,,,
973,"The President of Brazil, Jair Bolsonaro, has Covid-19 symptoms, temperature, test results due by noon tomorrow. per CNN https://t.co/qbK7rdIMHb",143,1280274033003528192,AllegedAdult,Lola Manifold,,,2020-07-06 22:54:50,Twitter Web App,0,18,,,
974,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280274032500359171,indiaknight,India Knight,Suffolk,,2020-07-06 22:54:50,Twitter for iPhone,0,894,,,
975,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280274032085131264,der_bluthund,🏴 Exceedingly Unseelie 🏴,Earth,,2020-07-06 22:54:50,Twitter for Android,0,894,,,
976,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280274013739077633,hafizihamid,hafizi,,,2020-07-06 22:54:45,Twitter for Android,0,894,,,
977,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280274005610639365,dustinmcd123,DM,,,2020-07-06 22:54:43,Twitter for iPhone,0,894,,,
978,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273986820005888,GrogsGamut,Greg Jericho,Canberra,,2020-07-06 22:54:39,Twitter for iPhone,0,894,,,
979,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273947213389824,Nii_saki_,Naturally Aspirated,"Tema, Ghana  ",,2020-07-06 22:54:30,Twitter for Android,0,894,,,
980,"President Bolsonaro of Brazil, often described as a COVID denialist, is awaiting results from his COVID test after having symptoms concerning for the illness. https://t.co/yth1XkPc9J",182,1280273927088947202,spookybun,spookybun,"Vancouver, British Columbia",,2020-07-06 22:54:25,Twitter Web App,0,6,,,
981,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273831731568642,_LordJack,Lord Jack,,,2020-07-06 22:54:02,Twitter for Android,0,894,,,
982,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273789172015106,armrods,Ærmando,"The Grid, a digital utopia.",,2020-07-06 22:53:52,Twitter for Android,0,894,,,
983,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273779088928769,cheslie40670812,"Resistance,vote Blue.💙💙💙",Blue state💙,,2020-07-06 22:53:49,Twitter for iPhone,0,894,,,
984,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273761044852737,spookybun,spookybun,"Vancouver, British Columbia",,2020-07-06 22:53:45,Twitter Web App,0,894,,,
985,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273725800120321,LutherFreeman12,freshair,,,2020-07-06 22:53:37,Twitter for iPhone,0,894,,,
986,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273691541110785,intricate119,Intricate Entity,,,2020-07-06 22:53:29,Twitter Web App,0,894,,,
987,"BRAZIL'S PRESIDENT BOLSONARO IS SHOWING SYMPTOMS OF CORONAVIRUS, SCHEDULED EVENTS CANCELLED -- RTRS",99,1280273678874206209,js70rm1,yeah wtf,,,2020-07-06 22:53:26,Twitter for Android,0,34,,,
988,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273626202345473,Jordon91Buchan,Jordon M Buchanan,"Paisley, Scotland",,2020-07-06 22:53:13,Twitter for Android,0,894,,,
989,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273613694746625,braeggadoon,braeggadoon,,,2020-07-06 22:53:10,Twitter for iPhone,0,894,,,
990,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273563027738624,CzeislerCz,Laura Czeisler,,,2020-07-06 22:52:58,Twitter for iPhone,0,894,,,
991,"President Bolsonaro of Brazil, often described as a COVID denialist, is awaiting results from his COVID test after having symptoms concerning for the illness. https://t.co/yth1XkPc9J",182,1280273456215384064,kevinpurcell,Dr Kevin Purcell,"Seattle, WA, USA (mostly)",,2020-07-06 22:52:32,Tweetbot for iΟS,0,6,,,
992,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273435831275520,cicciovettel95,Donato,"Campania, Italia",,2020-07-06 22:52:28,Twitter for Android,0,894,,,
993,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273425664225280,1982christoff,Christoff,"Wales, United Kingdom",,2020-07-06 22:52:25,Twitter for iPhone,0,894,,,
994,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273424053612546,StandUpResist,StandUpResist! - Nov 2020 triple: WH+Senate+House!,"Washington, DC",,2020-07-06 22:52:25,Twitter Web App,0,894,,,
995,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273416570966018,Elmariachi82,Ahmed Ibrahim,"Juárez, Chihuahua",,2020-07-06 22:52:23,Twitter for Android,0,894,,,
996,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273332978368512,musictv20001,musictv2000,,,2020-07-06 22:52:03,Twitter for Android,0,894,,,
997,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273314330677252,Tahuti2020,🌞🌜,,,2020-07-06 22:51:59,Twitter for iPhone,0,894,,,
998,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273310056620033,winterhag1,Winter Witch,Ireland,,2020-07-06 22:51:58,Twitter Web App,0,894,,,
999,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273298136293377,stellatatata,♡ #saveวันเฉลิม,"Bangkok, Thailand",,2020-07-06 22:51:55,Twitter for iPhone,0,894,,,
1000,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273279601782784,ChristineEllor,Christine Ellor European,,,2020-07-06 22:51:50,Twitter for Android,0,894,,,
1001,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273255719415808,eddy4001,Eddy,,,2020-07-06 22:51:45,Twitter for iPhone,0,894,,,
1002,Brazilian President Jair #Bolsonaro has symptoms of #COVID19  says CNN Brazil. Test results due Tuesday. Via @ReutersLatam,122,1280273161968398337,j_f_s_g,Jonathan Schaffer-Goddard,"London, England",,2020-07-06 22:51:22,Twitter for Android,0,20,,,
1003,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273145790894081,davidrobbo66,Dave Robinson,,,2020-07-06 22:51:18,Twitter Web App,0,894,,,
1004,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273125364707334,CleopatraPhilo7,Cleopatra Philopator,,,2020-07-06 22:51:14,Twitter Web App,0,894,,,
1005,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273122550317057,TeofiloSteven,Teofilo Stevenson,,,2020-07-06 22:51:13,Twitter for iPhone,0,894,,,
1006,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273023493386240,JLVazquez06,Jose Wazquez,New York,,2020-07-06 22:50:49,Twitter for Android,0,894,,,
1007,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273021459206145,postidentity,9mm terminus,,,2020-07-06 22:50:49,Twitter Web App,0,894,,,
1008,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273014513373184,ByronMForrest,BMF,New Olreans,,2020-07-06 22:50:47,Twitter for iPhone,0,894,,,
1009,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280273013988966401,hanayuu,はなゆー,japan,,2020-07-06 22:50:47,Twitter Web App,0,894,,,
1010,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272997178396672,Regulus_Tera,レグラス,Not where my heart wishes,,2020-07-06 22:50:43,Twitter for iPhone,0,894,,,
1011,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272984293376007,joamot30,Joamot30,Recife - Brazil,,2020-07-06 22:50:40,Twitter Web App,0,894,,,
1012,"The president of Brazil, Jair Bolsonaro, went to the hospital with a fever and feeling discomfort in his lungs today. He took a coronavirus test and will know the results tomorrow https://t.co/epbu99Fcmi",203,1280272966589300736,WGME,CBS 13 News,"Portland, Maine",,2020-07-06 22:50:36,TweetDeck,0,1,,,
1013,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272937908678656,IDFAmerica,Israel Defense Force,,,2020-07-06 22:50:29,Twitter for Android,0,894,,,
1014,"BRAZIL'S PRESIDENT BOLSONARO IS SHOWING SYMPTOMS OF CORONAVIRUS, SCHEDULED EVENTS CANCELLED -- RTRS",99,1280272916949749760,dmiadam,...,England,,2020-07-06 22:50:24,Twitter for Android,0,34,,,
1015,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272885626568706,jaimelannisters,Tiana 🏆 19x,,,2020-07-06 22:50:16,Twitter Web App,0,894,,,
1016,"The President of Brazil, Jair Bolsonaro, has Covid-19 symptoms, temperature, test results due by noon tomorrow. per CNN https://t.co/qbK7rdIMHb",143,1280272864285847552,MarciaBunney,Marcia La Résistance (@🏡),California,,2020-07-06 22:50:11,Twitter for iPhone,0,18,,,
1017,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272831369162752,FranklinsRule,Elisabeth Temporary Non-Empty Nester,"California, USA",,2020-07-06 22:50:03,Twitter Web App,0,894,,,
1018,"BRAZIL'S PRESIDENT BOLSONARO IS SHOWING SYMPTOMS OF CORONAVIRUS, SCHEDULED EVENTS CANCELLED -- RTRS",99,1280272827950784514,SureSource24,Sure Source 24,Around the world,,2020-07-06 22:50:03,Twitter Web App,0,34,,,
1019,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272826012962823,ShitaviousCook,Mellon Foolie,,,2020-07-06 22:50:02,Twitter for iPhone,0,894,,,
1020,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272817804791810,TonyBurnetti,Dr. Anthony Burnetti,Georgia Tech,,2020-07-06 22:50:00,Twitter Web App,0,894,,,
1021,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272807683899393,APHClarkson,Alexander Clarkson,Berlondon,,2020-07-06 22:49:58,Twitter for Android,0,894,,,
1022,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272789417660416,Xrizzzz,𝕶𝖗𝖎𝖘 𝕾𝖈𝖍𝖜𝖊𝖓𝖐𝖊,Santiago - Valdivia - London,,2020-07-06 22:49:53,Twitter for iPhone,0,894,,,
1023,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272772594352133,MeanwhileInAR,Inactive Shooter,,,2020-07-06 22:49:49,Twitter Web App,0,894,,,
1024,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272708471644160,COVIDUpdate2020,Random Thoughts 🤔: Apocalypse Edition,Canada,,2020-07-06 22:49:34,Twitter for iPhone,0,894,,,
1025,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272695796645888,mathieuvonrohr,Mathieu von Rohr,"Hamburg, Germany",,2020-07-06 22:49:31,Twitter Web App,0,894,,,
1026,"The president of Brazil, Jair Bolsonaro, went to the hospital with a fever and feeling discomfort in his lungs today. He took a coronavirus test and will know the results tomorrow https://t.co/epbu99Fcmi",203,1280272694924247041,kbcapen,Karl Capen,"Portland, ME",,2020-07-06 22:49:31,Twitter Web App,1,1,,,
1027,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272668898611201,JforDemocracy,Jax,,,2020-07-06 22:49:25,Twitter for iPhone,0,894,,,
1028,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272543279185922,PearlHosannah,Miss Pearl,"Maine, USA",,2020-07-06 22:48:55,Twitter for Android,0,894,,,
1029,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272533795856384,sierradedorado7,We The People,"Orlando,Florida",,2020-07-06 22:48:53,Twitter Web App,0,894,,,
1030,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272419689766914,bluredfrank,Just Frank,Etc.,,2020-07-06 22:48:25,Twitter for Android,0,894,,,
1031,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272301691453446,bagelface2,bagelface,,,2020-07-06 22:47:57,Twitter for iPhone,0,894,,,
1032,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272281525268480,tanju19,tanju argun,İstanbul,,2020-07-06 22:47:52,Twitter for iPhone,0,894,,,
1033,"BRAZIL'S PRESIDENT BOLSONARO IS SHOWING SYMPTOMS OF CORONAVIRUS, SCHEDULED EVENTS CANCELLED -- RTRS",99,1280272191934861321,uncover007,Uncover 007,Germany,,2020-07-06 22:47:31,Twitter for iPhone,0,34,,,
1034,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272154836303872,cdomni,Cristina Domnisoru,,,2020-07-06 22:47:22,Twitter for Android,0,894,,,
1035,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272135802572804,iameuru,Dee 🆘,,,2020-07-06 22:47:18,Twitter for iPad,0,894,,,
1036,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272120484896768,Mattlennial,Matthew Wheeler,"Sarasota, FL",,2020-07-06 22:47:14,Twitter for iPhone,0,894,,,
1037,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272100272615426,PandArancio,PandArancio (Agoumismo),Vatnajökull,,2020-07-06 22:47:09,Twitter Web App,0,894,,,
1038,"BREAKING: President of Brazil Jair Bolsonaro is showing symptoms of coronavirus, test results expected tomorrow - CNN Brazil / Reuters",134,1280272010225094660,mopenshaw,Michael Openshaw,North Texas,,2020-07-06 22:46:48,Twitter Web App,0,894,,,
